cluster_k98,version,n_colors,n_chromatic,achromatic_set,count,n_train,n_val,n_test,mean_chroma,std_chroma,mean_saturation,std_saturation,mean_colorfulness
28,blue|red|white,3,2,white,3,2,0,1,15.717,0.821,0.3928,0.0307,37.063
29,blue|brown|orange,3,3,,3,3,0,0,28.357,7.913,0.4952,0.0911,73.387
29,cyan|gray|green,3,2,gray,3,3,0,0,16.563,4.219,0.3038,0.0489,45.733
29,blue|cyan|green,3,3,,3,3,0,0,22.507,4.867,0.5818,0.14,67.523
29,brown|gray|green,3,2,gray,3,2,1,0,9.61,4.566,0.2486,0.025,22.423
29,blue|gray|pink,3,2,gray,3,1,1,1,22.647,11.109,0.3434,0.1198,58.43
29,blue|orange|yellow,3,3,,3,2,1,0,29.163,6.645,0.5138,0.1185,77.963
29,green|white|yellow,3,2,white,3,3,0,0,23.94,9.91,0.3702,0.0546,53.223
29,blue|white|yellow,3,2,white,3,1,2,0,31.8,2.362,0.4375,0.0321,95.027
29,black|green|yellow,3,2,black,3,1,1,1,20.467,13.493,0.4626,0.0819,56.367
29,white|yellow,2,1,white,3,2,1,0,22.28,3.065,0.2618,0.0321,74.957
29,black|gray|orange,3,1,black|gray,3,2,0,1,16.257,8.194,0.2725,0.0768,61.303
29,orange|pink|white,3,2,white,3,2,0,1,31.23,15.494,0.427,0.1877,86.593
29,gray|purple|white,3,1,gray|white,3,1,1,1,17.357,9.698,0.2779,0.1046,53.31
29,gray|pink|red,3,2,gray,3,2,1,0,18.273,8.29,0.309,0.1176,47.133
29,black|blue|orange,3,2,black,3,2,1,0,16.33,8.983,0.2957,0.0938,51.07
29,green|yellow,2,2,,3,3,0,0,39.933,17.349,0.4856,0.2005,65.887
29,black|red,2,1,black,3,1,2,0,31.417,9.85,0.4857,0.1239,103.153
29,green,1,1,,3,3,0,0,29.787,11.698,0.4486,0.1403,42.767
29,black|white|yellow,3,1,black|white,3,1,1,1,9.56,1.577,0.2275,0.0378,30.127
29,black|blue|green,3,2,black,3,2,0,1,11.927,1.424,0.2171,0.0135,32.143
30,gray|pink|purple,3,2,gray,3,3,0,0,19.817,1.491,0.2885,0.0534,38.953
30,blue|cyan|gray,3,2,gray,3,2,1,0,14.553,2.477,0.3286,0.0252,51.97
30,gray|orange|white,3,1,gray|white,3,2,1,0,13.76,1.916,0.2175,0.0501,39.237
30,blue|cyan|green,3,3,,3,2,0,1,13.143,0.572,0.3929,0.0845,36.643
30,magenta|pink|white,3,2,white,3,2,0,1,18.27,1.348,0.3097,0.0578,32.237
30,gray|magenta|purple,3,2,gray,3,0,0,3,19.643,1.391,0.2537,0.0302,36.477
30,blue|orange|yellow,3,3,,3,2,1,0,22.923,0.472,0.3711,0.0103,70.623
30,green|red,2,2,,3,2,1,0,22.53,3.085,0.3949,0.0319,45.65
31,brown|red,2,2,,3,1,2,0,18.713,2.352,0.4713,0.0119,37.29
31,gray|red|yellow,3,2,gray,3,2,1,0,18.363,2.482,0.3441,0.0462,52.787
31,cyan|gray|orange,3,2,gray,3,1,2,0,16.44,1.308,0.3095,0.0105,52.407
31,black|blue,2,1,black,3,1,0,2,10.227,4.573,0.2872,0.0612,37.907
31,gray|white|yellow,3,1,gray|white,3,3,0,0,15.49,1.69,0.2558,0.0354,45.81
31,gray|yellow,2,1,gray,3,2,0,1,13.577,2.633,0.2342,0.0372,37.587
31,gray|orange|yellow,3,2,gray,3,2,0,1,20.243,7.342,0.3654,0.0366,47.05
32,cyan|gray|orange,3,2,gray,3,3,0,0,19.383,4.604,0.2866,0.0502,54.39
32,gray|green,2,1,gray,3,2,0,1,15.88,1.068,0.3379,0.0954,30.523
32,green|white|yellow,3,2,white,3,2,1,0,22.457,3.685,0.3196,0.0508,48.137
32,green|orange|yellow,3,3,,3,3,0,0,24.567,5.667,0.3977,0.0507,51.98
32,black|blue|gray,3,1,black|gray,3,2,0,1,6.773,1.782,0.1689,0.0177,18.03
33,gray|orange|red,3,2,gray,3,1,2,0,18.273,5.884,0.3025,0.0864,43.217
33,green|orange|red,3,3,,3,3,0,0,36.963,0.033,0.547,0.0003,99.193
33,brown|yellow,2,2,,3,0,0,3,21.8,0.014,0.4188,0.0006,49.64
33,black|cyan|green,3,2,black,3,2,1,0,19.68,1.209,0.4918,0.0331,85.633
33,black|gray|orange,3,1,black|gray,3,3,0,0,16.017,0.009,0.2212,0.0,43.443
33,brown|green,2,2,,3,3,0,0,18.007,0.033,0.4971,0.0017,46.273
33,gray|white,2,0,gray|white,3,3,0,0,12.083,0.966,0.2007,0.0168,32.83
33,black|brown|white,3,1,black|white,3,2,1,0,5.56,1.174,0.216,0.0209,15.163
34,black|gray|yellow,3,1,black|gray,3,0,3,0,14.91,0.0,0.2199,0.0,38.16
34,black|blue|orange,3,2,black,3,3,0,0,10.907,0.51,0.3318,0.0485,37.31
34,blue|orange|white,3,2,white,3,1,1,1,13.707,0.857,0.2894,0.0377,41.563
34,blue|brown|orange,3,3,,3,3,0,0,15.477,5.883,0.3974,0.0598,41.777
34,magenta|orange|red,3,3,,3,1,1,1,19.74,3.34,0.4039,0.0155,53.72
34,black|orange|purple,3,2,black,3,1,2,0,12.49,1.037,0.2641,0.0137,38.69
34,black|blue|gray,3,1,black|gray,3,3,0,0,13.89,6.124,0.3059,0.087,37.193
34,blue|brown|gray,3,2,gray,3,2,1,0,19.863,4.464,0.2464,0.0007,46.61
34,blue|cyan|gray,3,2,gray,3,3,0,0,7.01,5.063,0.2006,0.074,19.767
35,blue|gray|yellow,3,2,gray,3,2,1,0,23.443,6.749,0.3468,0.1052,62.887
35,cyan|green|white,3,2,white,3,3,0,0,20.36,7.651,0.4046,0.1683,71.047
35,white|yellow,2,1,white,3,2,0,1,27.453,9.426,0.3148,0.0842,82.807
35,brown|green|orange,3,3,,3,1,1,1,26.693,9.052,0.5398,0.0942,70.073
35,cyan|gray|yellow,3,2,gray,3,1,1,1,17.647,2.586,0.3257,0.0504,57.227
35,blue|orange|yellow,3,3,,3,3,0,0,42.79,8.089,0.6024,0.1016,112.853
35,orange|red,2,2,,3,2,1,0,47.827,2.967,0.6411,0.0524,85.107
35,yellow,1,1,,3,3,0,0,38.137,4.284,0.5461,0.1459,86.193
35,brown|cyan|orange,3,3,,3,2,0,1,23.7,9.429,0.4825,0.096,70.653
35,cyan|gray|orange,3,2,gray,3,3,0,0,28.807,10.793,0.4983,0.0988,91.6
35,cyan|orange|white,3,2,white,3,2,1,0,22.393,2.265,0.3551,0.0422,91.98
35,pink|red,2,2,,3,3,0,0,43.68,24.117,0.5824,0.176,92.633
35,blue|orange,2,2,,3,2,0,1,27.457,5.55,0.4655,0.1014,84.22
35,cyan|white,2,1,white,3,3,0,0,16.813,6.058,0.3937,0.2054,74.773
35,green,1,1,,3,2,1,0,32.047,2.853,0.4765,0.0319,58.433
35,brown|green|red,3,3,,3,1,2,0,24.483,2.738,0.446,0.0404,64.787
35,cyan|red|white,3,2,white,3,2,1,0,35.217,2.363,0.5431,0.0336,134.197
36,black|gray|red,3,1,black|gray,3,3,0,0,10.38,4.525,0.2431,0.0695,30.843
36,cyan|gray|yellow,3,2,gray,3,2,1,0,17.863,3.235,0.3372,0.0921,47.27
36,black|red|white,3,1,black|white,3,3,0,0,11.653,0.005,0.1879,0.0006,32.727
36,gray|magenta|white,3,1,gray|white,3,3,0,0,16.537,1.574,0.189,0.0277,25.837
36,cyan|orange|white,3,2,white,3,1,2,0,15.83,2.202,0.2871,0.0471,34.82
36,gray|purple|white,3,1,gray|white,3,3,0,0,8.847,4.456,0.1689,0.025,17.217
36,blue|purple|white,3,2,white,3,3,0,0,24.64,8.598,0.3451,0.0118,38.523
36,gray|red|yellow,3,2,gray,3,3,0,0,15.807,4.499,0.2788,0.1047,32.803
36,cyan|green|white,3,2,white,3,3,0,0,8.34,0.702,0.3139,0.1114,21.323
37,blue|orange|white,3,2,white,3,3,0,0,17.413,0.648,0.3155,0.0197,53.457
37,blue|gray|orange,3,2,gray,3,3,0,0,13.29,2.165,0.2789,0.0216,44.67
37,black|gray|red,3,1,black|gray,3,2,1,0,14.617,0.317,0.3278,0.04,41.333
37,brown|cyan|orange,3,3,,3,2,0,1,21.09,2.754,0.4185,0.0289,58.257
37,orange,1,1,,3,3,0,0,20.817,0.755,0.3408,0.0082,46.547
37,black|brown|gray,3,1,black|gray,3,3,0,0,13.827,0.19,0.2978,0.0173,40.98
37,red|yellow,2,2,,3,3,0,0,20.94,0.0,0.3572,0.0,38.62
37,gray|orange|yellow,3,2,gray,3,3,0,0,20.033,1.736,0.252,0.0305,42.717
37,gray|orange|red,3,2,gray,3,2,0,1,15.403,1.852,0.3047,0.0743,37.567
37,gray|green|white,3,1,gray|white,3,2,0,1,18.067,1.364,0.2467,0.0398,41.603
38,orange|red|yellow,3,3,,3,3,0,0,33.607,3.228,0.404,0.0305,82.683
38,blue|orange|red,3,3,,3,1,0,2,30.323,3.767,0.5122,0.0524,91.92
38,black|brown|orange,3,2,black,3,3,0,0,16.987,4.162,0.3051,0.0329,40.717
38,green|orange,2,2,,3,1,1,1,24.967,3.971,0.4155,0.0651,55.273
38,black|orange|yellow,3,2,black,3,3,0,0,21.757,6.55,0.2915,0.0673,47.273
38,cyan|orange,2,2,,3,1,1,1,38.87,4.151,0.6096,0.0185,113.633
38,gray|pink|red,3,2,gray,3,2,0,1,13.853,4.661,0.2412,0.0389,26.44
39,cyan|gray|yellow,3,2,gray,3,2,1,0,14.283,1.169,0.2499,0.0216,41.85
39,black|blue|red,3,2,black,3,3,0,0,14.0,4.463,0.2855,0.0447,47.09
39,pink|purple|red,3,3,,3,3,0,0,16.953,3.386,0.3413,0.0057,44.35
39,gray|pink|red,3,2,gray,3,2,0,1,9.61,1.81,0.2328,0.0339,22.337
39,black|gray|red,3,1,black|gray,3,2,1,0,7.607,3.919,0.2452,0.0142,19.783
39,orange|red,2,2,,3,1,1,1,27.607,9.508,0.5859,0.1851,48.713
39,blue|brown|green,3,3,,3,1,1,1,16.34,1.753,0.3803,0.0353,52.287
39,green|white|yellow,3,2,white,3,3,0,0,17.787,6.656,0.3239,0.0321,45.993
39,gray|orange,2,1,gray,3,2,1,0,12.573,2.229,0.2117,0.0311,34.16
39,black|brown|white,3,1,black|white,3,3,0,0,7.047,2.193,0.2268,0.0601,21.573
40,blue|green|yellow,3,3,,3,3,0,0,19.497,4.201,0.3899,0.0438,53.203
40,blue|brown|yellow,3,3,,3,1,1,1,20.203,3.487,0.39,0.0702,60.967
40,blue|pink,2,2,,3,1,2,0,16.897,0.66,0.2787,0.0369,37.173
40,brown|pink|red,3,3,,3,3,0,0,13.773,0.037,0.4612,0.0036,33.467
40,brown|orange|white,3,2,white,3,3,0,0,14.81,3.574,0.3164,0.0648,34.853
40,brown|orange|yellow,3,3,,3,2,1,0,33.497,7.329,0.5019,0.0933,60.947
40,brown|gray|yellow,3,2,gray,3,2,0,1,12.283,1.923,0.263,0.0815,24.887
40,blue|green|orange,3,3,,3,1,0,2,26.807,4.898,0.3949,0.0086,68.48
40,cyan|green|orange,3,3,,3,1,2,0,38.937,2.583,0.6657,0.0576,112.963
40,brown|gray|white,3,1,gray|white,3,3,0,0,8.633,1.904,0.208,0.0558,26.953
40,cyan|gray,2,1,gray,3,3,0,0,8.44,1.655,0.2179,0.0171,26.477
41,brown|red,2,2,,3,1,1,1,15.533,3.667,0.5827,0.0476,48.223
41,gray|green,2,1,gray,3,2,1,0,14.82,2.878,0.2926,0.0382,38.447
41,blue|green|yellow,3,3,,3,3,0,0,13.8,0.0,0.364,0.0,38.25
41,cyan|gray|green,3,2,gray,3,1,1,1,17.557,3.389,0.4142,0.0247,53.353
41,black|gray|yellow,3,1,black|gray,3,3,0,0,10.013,5.61,0.2877,0.0102,35.773
41,gray,1,0,gray,3,0,2,1,8.117,1.177,0.1972,0.0286,29.457
42,black|brown|green,3,2,black,3,3,0,0,15.71,1.919,0.4089,0.0265,41.537
42,green|red,2,2,,3,1,1,1,20.037,2.516,0.4879,0.0283,45.087
42,green|yellow,2,2,,3,2,0,1,19.363,1.955,0.5158,0.0514,40.127
42,blue|green,2,2,,3,3,0,0,41.14,7.21,0.6248,0.0537,83.94
42,blue|yellow,2,2,,3,3,0,0,22.253,7.04,0.4745,0.1364,49.807
43,gray|orange|red,3,2,gray,3,2,1,0,14.27,2.487,0.2963,0.0266,36.66
43,blue|green|white,3,2,white,3,3,0,0,13.113,0.514,0.275,0.0017,35.427
43,blue,1,1,,3,2,1,0,22.117,11.734,0.4855,0.2709,58.783
43,brown|white,2,1,white,3,2,0,1,13.66,0.184,0.329,0.0179,31.853
43,brown|green|red,3,3,,3,3,0,0,13.017,2.883,0.3784,0.0266,31.383
43,blue|gray|yellow,3,2,gray,3,2,1,0,16.05,0.672,0.2934,0.0111,46.813
43,brown|red|yellow,3,3,,3,3,0,0,10.443,0.406,0.3788,0.0116,29.843
43,blue|green|red,3,3,,3,2,1,0,13.357,1.003,0.3812,0.0578,31.14
43,blue|gray|orange,3,2,gray,3,2,1,0,12.877,1.799,0.3012,0.0396,38.353
43,brown|gray|orange,3,2,gray,3,2,1,0,16.447,1.693,0.2938,0.0121,44.237
43,cyan|green|white,3,2,white,3,3,0,0,23.723,4.684,0.2977,0.0905,50.667
43,blue|brown|orange,3,3,,3,2,0,1,16.41,0.808,0.39,0.0641,48.187
43,cyan|gray,2,1,gray,3,3,0,0,7.683,0.285,0.2106,0.0229,25.683
43,brown|gray|green,3,2,gray,3,2,1,0,7.45,2.298,0.2572,0.0101,17.127
43,brown|orange|yellow,3,3,,3,3,0,0,23.233,4.642,0.4523,0.0293,46.93
43,cyan|green|yellow,3,3,,3,3,0,0,26.637,1.21,0.5448,0.0438,68.227
43,gray|yellow,2,1,gray,3,0,3,0,10.893,7.288,0.2728,0.038,24.093
43,cyan|gray|white,3,1,gray|white,3,2,1,0,9.14,3.333,0.248,0.0691,29.137
44,black|blue|orange,3,2,black,3,2,1,0,17.347,1.516,0.316,0.0119,50.08
44,black|orange,2,1,black,3,2,1,0,11.397,2.593,0.2335,0.0309,47.15
44,white,1,0,white,3,3,0,0,12.903,2.117,0.1973,0.0176,48.987
44,gray|green|orange,3,2,gray,3,3,0,0,20.307,5.451,0.3232,0.0684,44.613
44,blue|cyan|orange,3,3,,3,3,0,0,17.087,3.419,0.38,0.0649,55.767
44,blue|yellow,2,2,,3,2,1,0,28.23,11.417,0.516,0.174,79.13
44,blue|white|yellow,3,2,white,3,1,2,0,16.06,4.547,0.3301,0.0152,44.867
44,pink|red|white,3,2,white,3,0,3,0,13.133,0.425,0.397,0.0294,39.76
44,orange|pink|red,3,3,,3,1,0,2,30.327,20.751,0.5493,0.156,83.173
44,blue|brown|white,3,2,white,3,3,0,0,13.333,1.897,0.3251,0.0816,38.823
44,black|brown,2,1,black,3,2,1,0,6.297,1.059,0.2579,0.1359,27.653
44,orange|white|yellow,3,2,white,3,2,1,0,15.593,2.477,0.2411,0.0494,41.383
44,cyan|gray|orange,3,2,gray,3,3,0,0,17.197,1.021,0.3301,0.0361,67.163
44,cyan|green|orange,3,3,,3,2,0,1,14.767,4.698,0.452,0.1117,43.16
44,black|brown|red,3,2,black,3,2,0,1,5.16,1.832,0.2587,0.0146,17.187
45,blue|gray|orange,3,2,gray,3,3,0,0,14.577,1.017,0.3023,0.0125,44.337
45,magenta|pink|red,3,3,,3,2,1,0,17.61,0.674,0.4532,0.0532,44.087
46,magenta|pink|purple,3,3,,3,2,1,0,19.727,1.937,0.3968,0.0596,38.4
46,red,1,1,,3,3,0,0,24.7,2.671,0.5156,0.134,49.433
46,brown|red|yellow,3,3,,3,3,0,0,18.57,2.63,0.5674,0.1209,36.637
46,brown|purple|red,3,3,,3,3,0,0,13.533,0.745,0.5011,0.0788,36.867
46,black|brown|red,3,2,black,3,2,1,0,11.333,1.75,0.3186,0.0306,36.577
46,brown|red|white,3,2,white,3,2,0,1,17.327,2.768,0.341,0.0546,46.523
46,blue|pink|red,3,3,,3,2,1,0,18.213,7.46,0.3327,0.0684,41.527
46,brown,1,1,,3,3,0,0,17.75,0.919,0.6426,0.0561,41.143
46,brown|green|white,3,2,white,3,2,1,0,18.967,1.221,0.366,0.0091,53.817
46,brown|gray|purple,3,2,gray,3,2,0,1,10.18,0.316,0.3083,0.0429,32.457
46,orange|red|yellow,3,3,,3,3,0,0,41.723,2.173,0.5684,0.0181,109.883
46,blue|magenta|pink,3,3,,3,3,0,0,33.17,0.0,0.4437,0.0,58.66
46,blue|purple|red,3,3,,3,2,1,0,13.223,3.471,0.3624,0.0411,33.437
46,black|green,2,1,black,3,3,0,0,10.593,1.78,0.2726,0.0544,27.177
46,green|orange|yellow,3,3,,3,2,1,0,24.48,4.845,0.4172,0.0621,57.433
46,black|cyan|green,3,2,black,3,1,2,0,8.137,0.266,0.3572,0.0686,26.44
47,brown|orange|red,3,3,,3,2,1,0,17.047,2.192,0.3892,0.082,32.437
47,green|orange|white,3,2,white,3,3,0,0,19.72,2.546,0.3226,0.0462,51.067
47,brown|cyan|gray,3,2,gray,3,1,2,0,15.437,1.473,0.2834,0.0518,44.463
47,blue|cyan|green,3,3,,3,3,0,0,15.167,3.111,0.3427,0.0352,41.633
47,pink|purple|red,3,3,,3,3,0,0,30.79,2.216,0.4257,0.0826,54.613
47,gray|orange|yellow,3,2,gray,3,3,0,0,18.107,0.295,0.2961,0.0172,47.937
47,white|yellow,2,1,white,3,2,1,0,18.367,1.122,0.3042,0.042,47.783
47,green|yellow,2,2,,3,2,1,0,19.493,2.495,0.3457,0.0611,34.183
47,blue|magenta|purple,3,3,,3,0,3,0,15.72,2.839,0.3406,0.0528,38.187
47,magenta|pink|purple,3,3,,3,3,0,0,27.42,2.665,0.3661,0.03,38.037
47,black|blue|red,3,2,black,3,1,0,2,12.437,4.302,0.2967,0.0161,40.507
47,blue|pink|red,3,3,,3,3,0,0,23.197,0.848,0.3636,0.011,54.567
47,gray|pink|red,3,2,gray,3,3,0,0,12.65,0.535,0.2852,0.0192,26.713
47,gray|pink|white,3,1,gray|white,3,2,1,0,10.513,2.311,0.2167,0.0276,23.087
47,black|cyan|gray,3,1,black|gray,3,2,1,0,3.89,1.489,0.1819,0.0604,12.613
47,black|brown|gray,3,1,black|gray,3,2,1,0,5.86,0.714,0.1588,0.0082,14.583
47,black|gray|green,3,1,black|gray,3,2,0,1,6.123,0.761,0.1803,0.0259,17.547
47,gray,1,0,gray,3,0,3,0,8.487,1.189,0.1811,0.0147,24.717
48,gray|pink|red,3,2,gray,3,3,0,0,15.26,4.062,0.3514,0.157,38.567
48,blue|yellow,2,2,,3,3,0,0,21.37,7.588,0.6079,0.1186,52.31
48,black|brown|gray,3,1,black|gray,3,2,1,0,8.93,2.622,0.2136,0.0466,27.207
48,green|orange|yellow,3,3,,3,2,1,0,30.79,12.227,0.4917,0.1536,69.683
48,gray|white|yellow,3,1,gray|white,3,1,1,1,17.007,3.169,0.2041,0.0163,40.84
48,pink|red,2,2,,3,3,0,0,59.867,24.285,0.7706,0.1387,114.85
48,black|brown|yellow,3,2,black,3,3,0,0,9.037,0.019,0.2406,0.002,37.513
48,cyan|gray|orange,3,2,gray,3,2,1,0,24.327,4.103,0.363,0.0797,81.907
48,orange|white|yellow,3,2,white,3,3,0,0,23.597,5.422,0.3557,0.0914,69.817
48,blue|cyan|green,3,3,,3,3,0,0,15.693,3.491,0.3897,0.1498,36.687
48,blue|purple|white,3,2,white,3,1,2,0,15.697,6.411,0.2105,0.0222,30.05
48,brown|gray|yellow,3,2,gray,3,2,1,0,10.39,6.654,0.2205,0.0567,22.083
49,orange|red,2,2,,3,1,1,1,27.603,2.612,0.5334,0.0547,58.153
49,gray|white,2,0,gray|white,3,3,0,0,12.09,3.112,0.1932,0.0264,42.483
49,blue|cyan|green,3,3,,3,1,2,0,11.36,0.811,0.3908,0.0965,34.643
49,black|brown|yellow,3,2,black,3,3,0,0,12.883,1.094,0.3337,0.0783,35.67
49,orange|pink|red,3,3,,3,3,0,0,19.657,7.46,0.4454,0.1238,51.917
49,pink|red,2,2,,3,2,1,0,23.007,6.913,0.4569,0.1152,44.377
49,red,1,1,,3,3,0,0,33.237,11.931,0.5953,0.0857,53.257
49,black|brown,2,1,black,3,3,0,0,8.07,2.272,0.3773,0.0954,26.857
49,blue|orange|red,3,3,,3,3,0,0,22.113,4.226,0.4319,0.0483,59.177
49,gray|yellow,2,1,gray,3,2,0,1,11.53,2.674,0.1879,0.0315,29.743
49,magenta|pink|red,3,3,,3,2,1,0,12.313,2.981,0.3856,0.0925,31.097
49,black|gray|red,3,1,black|gray,3,1,0,2,10.633,4.12,0.2645,0.0888,43.177
49,cyan|gray|green,3,2,gray,3,1,0,2,10.583,0.797,0.3481,0.0729,23.243
49,green|white,2,1,white,3,3,0,0,16.933,1.113,0.2916,0.0335,45.777
49,black|gray|green,3,1,black|gray,3,1,2,0,4.747,1.452,0.1801,0.0108,10.7
50,brown|red|white,3,2,white,3,1,1,1,12.38,0.74,0.2977,0.0304,32.627
50,brown|white|yellow,3,2,white,3,3,0,0,20.053,3.38,0.3881,0.0374,50.813
50,black|gray|green,3,1,black|gray,3,2,1,0,12.357,1.558,0.331,0.087,36.69
50,blue|white|yellow,3,2,white,3,3,0,0,24.423,3.429,0.3889,0.0543,62.98
50,green|white|yellow,3,2,white,3,3,0,0,20.18,2.066,0.3409,0.0324,46.247
50,blue|green|orange,3,3,,3,3,0,0,21.513,2.409,0.3784,0.0396,57.03
50,brown|green|yellow,3,3,,3,1,1,1,22.8,5.844,0.4446,0.0414,43.717
50,magenta|purple|white,3,2,white,3,2,1,0,23.613,0.771,0.3288,0.0225,34.86
50,blue|gray|pink,3,2,gray,3,3,0,0,15.94,1.461,0.2863,0.0226,35.563
50,magenta|pink|red,3,3,,3,2,0,1,18.123,1.244,0.2904,0.0278,31.43
50,magenta|pink|purple,3,3,,3,2,1,0,21.75,2.635,0.3322,0.0175,30.603
50,black|blue|green,3,2,black,3,3,0,0,13.487,2.234,0.2818,0.0078,37.743
50,blue|cyan|green,3,3,,3,3,0,0,13.8,3.363,0.4067,0.0189,34.973
50,gray|orange|yellow,3,2,gray,3,0,2,1,17.877,1.023,0.2918,0.0295,42.917
50,blue|gray|magenta,3,2,gray,3,1,2,0,18.46,1.612,0.2457,0.0136,37.163
50,gray|white,2,0,gray|white,3,3,0,0,9.177,4.587,0.1725,0.0238,22.307
50,gray|orange,2,1,gray,3,2,1,0,11.327,2.025,0.2049,0.0406,30.353
51,yellow,1,1,,3,3,0,0,10.66,7.948,0.282,0.0111,37.113
51,brown|green|red,3,3,,3,3,0,0,31.09,11.611,0.5567,0.18,83.403
51,magenta|pink|red,3,3,,3,2,1,0,16.003,5.622,0.395,0.0725,44.217
51,brown|gray|green,3,2,gray,3,3,0,0,13.95,2.113,0.2929,0.0196,40.083
51,black|green|white,3,1,black|white,3,1,2,0,16.523,3.837,0.3479,0.1011,47.61
51,blue|purple|white,3,2,white,3,2,1,0,22.883,28.016,0.3357,0.1895,50.377
51,blue|magenta|purple,3,3,,3,3,0,0,12.54,4.152,0.3646,0.037,33.273
51,black|green|yellow,3,2,black,3,3,0,0,13.94,0.865,0.3609,0.0592,32.973
51,gray|purple|red,3,2,gray,3,1,0,2,16.137,5.138,0.2833,0.0255,45.53
51,brown|green|yellow,3,3,,3,1,1,1,18.623,3.207,0.4172,0.035,51.233
51,orange|pink|red,3,3,,3,2,1,0,40.16,6.201,0.5509,0.0972,96.51
51,black|gray,2,0,black|gray,3,0,2,1,8.36,2.112,0.2035,0.0331,27.62
51,black|white|yellow,3,1,black|white,3,2,0,1,16.883,0.684,0.2738,0.0011,48.697
51,black|cyan|orange,3,2,black,3,2,1,0,11.603,0.919,0.2832,0.0274,41.957
51,black|purple|white,3,1,black|white,3,3,0,0,2.253,0.981,0.1698,0.0193,6.84
51,gray|pink,2,1,gray,3,3,0,0,20.61,8.564,0.3551,0.1369,47.173
51,black|gray|green,3,1,black|gray,3,1,2,0,14.337,1.999,0.2704,0.0284,42.497
52,blue|brown|red,3,3,,3,2,0,1,16.997,9.586,0.4733,0.0951,45.17
52,black|brown|orange,3,2,black,3,3,0,0,9.863,1.454,0.2947,0.0401,32.81
52,orange|red|white,3,2,white,3,2,0,1,16.607,7.409,0.2798,0.0679,55.03
52,orange|white,2,1,white,3,2,0,1,17.017,0.654,0.2947,0.0142,53.207
52,blue|gray|white,3,1,gray|white,3,3,0,0,15.497,5.168,0.289,0.0244,54.21
52,brown|orange,2,2,,3,3,0,0,22.237,1.756,0.4632,0.045,46.863
52,blue|gray|orange,3,2,gray,3,1,0,2,13.703,2.117,0.2849,0.0098,44.703
53,black|blue|green,3,2,black,3,1,2,0,12.377,1.136,0.2548,0.0014,37.48
53,cyan|gray|orange,3,2,gray,3,3,0,0,18.66,2.489,0.3184,0.0066,58.097
53,black|brown|orange,3,2,black,3,1,2,0,11.403,2.204,0.2794,0.0543,38.947
53,blue|orange|red,3,3,,3,2,0,1,21.58,2.757,0.3483,0.0589,53.04
53,blue|brown|green,3,3,,3,1,2,0,14.243,1.6,0.3427,0.0108,42.417
53,gray|orange|red,3,2,gray,3,3,0,0,12.543,2.051,0.2756,0.032,40.22
53,brown|pink|red,3,3,,3,3,0,0,12.8,3.601,0.4381,0.0858,42.877
53,cyan|green,2,2,,3,0,0,3,18.843,1.404,0.5833,0.0184,69.25
53,blue|green|white,3,2,white,3,1,1,1,17.96,1.405,0.3227,0.0219,42.627
54,cyan|gray|red,3,2,gray,3,3,0,0,21.3,6.339,0.2781,0.0451,77.533
54,cyan|gray|yellow,3,2,gray,3,2,0,1,23.023,2.372,0.3356,0.0536,79.31
54,orange|white|yellow,3,2,white,3,3,0,0,29.19,1.104,0.4267,0.0074,90.9
54,green|red|yellow,3,3,,3,2,0,1,39.347,2.833,0.5208,0.0449,103.91
54,gray|pink|white,3,1,gray|white,3,2,0,1,21.237,0.301,0.2739,0.0505,75.89
54,gray|green|red,3,2,gray,3,3,0,0,22.597,3.309,0.3474,0.066,76.52
54,blue|red,2,2,,3,3,0,0,36.51,10.661,0.5503,0.067,102.047
54,blue|brown|orange,3,3,,3,2,0,1,26.417,3.038,0.4153,0.0442,84.04
54,black|blue|red,3,2,black,3,3,0,0,29.233,4.329,0.4805,0.0998,97.72
56,blue|gray|orange,3,2,gray,3,2,0,1,19.093,1.685,0.27,0.0043,45.89
56,blue|gray|white,3,1,gray|white,3,2,1,0,14.317,2.286,0.282,0.0554,41.903
56,brown|orange|white,3,2,white,3,2,1,0,19.613,4.375,0.3914,0.0201,48.237
56,gray|red|yellow,3,2,gray,3,3,0,0,18.18,0.361,0.2745,0.0068,49.3
56,black|blue|orange,3,2,black,3,2,0,1,16.003,1.176,0.3317,0.0209,43.727
56,brown|white,2,1,white,3,1,0,2,12.45,1.556,0.2901,0.0525,40.473
56,cyan|orange|yellow,3,3,,3,3,0,0,20.85,0.891,0.3282,0.0233,46.573
56,blue|red|white,3,2,white,3,3,0,0,19.613,3.523,0.3807,0.0359,62.177
56,black|orange,2,1,black,3,2,1,0,16.16,7.231,0.2607,0.1239,41.313
56,gray|white|yellow,3,1,gray|white,3,2,0,1,19.277,6.311,0.2352,0.0993,49.24
56,brown|gray|yellow,3,2,gray,3,1,2,0,14.037,0.392,0.2496,0.0077,34.253
56,cyan|white,2,1,white,3,2,1,0,7.987,1.15,0.1783,0.0085,32.197
56,cyan|gray|white,3,1,gray|white,3,2,1,0,12.553,0.938,0.3064,0.0658,43.95
56,cyan|gray|orange,3,2,gray,3,2,1,0,13.323,0.462,0.269,0.0231,39.063
56,gray,1,0,gray,3,3,0,0,10.337,5.459,0.2075,0.0095,23.077
56,gray|pink|white,3,1,gray|white,3,3,0,0,11.937,2.417,0.1898,0.0193,35.83
